"method","tau","n","model","beta_ci_same","infin","na","skip_beta","skip_int","nsims_beta","nsims_int","bias","bias_se","empSE","empSE_se","cov","cov_se","cov_be","cov_be_se","intwidth_empSE","intwidth_empSE_se","empSE_rel","empSE_rel_se"
"riid_nodith","0.5","n = 100",2,0.033,0,0,0,0,1000,1000,-0.062,0.0432206434938679,1.3667567537876,0.0305769023769738,0.968,0.00556560868189635,0.966,0.00573096850453743,1.73287299708171,0.0387676068302754,0,0
"riid_nodith","0.5","n = 100",3,0.016,0,0,0,0,1000,1000,-0.033,0.0455739836747676,1.44117590459596,0.032241797833271,0.973,0.00512552436341883,0.974,0.00503229569878401,1.75413914606571,0.0392433703189987,0,0
"riid_nodith","0.5","n = 100",4,0.02,0,0,0,0,1000,1000,-0.00142258187152934,0.0206481754412528,0.65295263921111,0.0146077705858172,0.903,0.00935900635751467,0.903,0.00935900635751467,0.711928663299056,0.0159271744417863,0,0
"riid_nodith","0.5","n = 100",5,0.017,0,0,0,0,1000,1000,0.00538512917373452,0.0220278285026523,0.696581099759577,0.0155838207683762,0.883,0.010164201887015,0.886,0.0100500746265886,0.784782278420315,0.0175570459395484,0,0
"riid_nodith","0.5","n = 100",6,0.024,0,0,0,0,1000,1000,0.0131666666666672,0.0201614265867001,0.637560288922467,0.0142634149491439,0.966,0.00573096850453743,0.965,0.00581162627841812,1.00416916804893,0.022465140586509,0,0
"riid_nodith","0.5","n = 100",7,0.012,0,0,0,0,1000,1000,0.0346666666666672,0.0223300287895313,0.706137511920516,0.0157976155646406,0.955,0.00655553201502365,0.953,0.00669260786241059,1.08897817268467,0.0243624764864407,0,0
"riid_nodith","0.5","n = 250",1,0.203,0,0,0,0,1000,1000,-0.015,0.0279742302406618,0.884622833504515,0.0197906657095714,0.934,0.00785136930732467,0.934,0.00785136930732467,2.26506214551323,0.0506736724799092,0,0
"riid_nodith","0.5","n = 250",2,0.145,0,0,0,0,1000,1000,0.008,0.028718648310127,0.90816339981347,0.0203173121636188,0.956,0.00648567652600714,0.957,0.00641490451994416,2.25481622736611,0.0504444521463869,0,0
"riid_nodith","0.5","n = 250",3,0.135,0,0,0,0,1000,1000,0.021,0.0304053199865333,0.961500641436855,0.0215105659197505,0.954,0.00662449998113065,0.955,0.00655553201502365,2.23277764566923,0.0499514078945805,0,0
"riid_nodith","0.5","n = 250",4,0.058,0,0,0,0,1000,1000,-0.0141222292965961,0.0138007463564324,0.436417918965962,0.00976348429726364,0.899,0.00952885092757778,0.897,0.00961202372032029,0.43885276528941,0.00981795635904689,0,0
"riid_nodith","0.5","n = 250",5,0.05,0,0,0,0,1000,1000,-0.0318980086567561,0.014187884385618,0.448660298376916,0.0100373691996599,0.902,0.00940191469861325,0.891,0.00985489725973843,0.456609572754316,0.0102152093207582,0,0
"riid_nodith","0.5","n = 250",6,0.069,0,0,0,0,1000,1000,0.00533333333333382,0.0137999917792164,0.436394057139232,0.00976295046361369,0.974,0.00503229569878401,0.974,0.00503229569878401,0.897580618001619,0.0200805555604844,0,0
"riid_nodith","0.5","n = 250",7,0.056,0,0,0,0,1000,1000,0.00866666666666708,0.0146201829588329,0.462330779582919,0.0103432034076299,0.98,0.00442718872423573,0.98,0.00442718872423573,0.999430911800593,0.0223591369407681,0,0
"riid_nodith","0.5","n = 500",1,NA,0.001,0,0,0.001,1000,999,-0.063,0.021459065485046,0.678595233914512,0.0151814433427034,0.911911911911912,0.00896710576556808,0.910910910910911,0.00901296048760431,3.39950945813577,0.076091471941221,0,0
"riid_nodith","0.5","n = 500",2,0.427,0,0,0,0,1000,1000,0.001,0.0221469973018802,0.700349548075452,0.0156681279985748,0.899,0.00952885092757778,0.899,0.00952885092757778,3.22296864695452,0.0721038307722826,0,0
"riid_nodith","0.5","n = 500",3,0.364,0,0,0,0,1000,1000,0.045,0.0229892040641581,0.726982464371393,0.0162639560999091,0.914,0.00886588969026797,0.914,0.00886588969026797,3.32399788694352,0.0743640436446921,0,0
"riid_nodith","0.5","n = 500",4,0.128,0,0,0,0,1000,1000,-0.0325273441923405,0.0100612479002345,0.318164594683276,0.00711793647587989,0.902,0.00940191469861325,0.895,0.00969407035254026,0.36930421092097,0.00826202524585487,0,0
"riid_nodith","0.5","n = 500",5,0.125,0,0,0,0,1000,1000,-0.0555257499402715,0.010833817110016,0.342595378213535,0.0076644987525451,0.884,0.0101264011376204,0.885,0.0100883596287999,0.372079880738278,0.00832412216602691,0,0
"riid_nodith","0.5","n = 500",6,0.189,0,0,0,0,1000,1000,0.00266666666666721,0.0110957651783814,0.350878903460699,0.00784981669015017,0.965,0.00581162627841812,0.965,0.00581162627841812,1.01826438138262,0.0227804768457902,0,0
"riid_nodith","0.5","n = 500",7,0.17,0,0,0,0,1000,1000,-0.0108333333333328,0.0115945564509752,0.3666520684448,0.0082026918631158,0.968,0.00556560868189635,0.968,0.00556560868189635,1.017125682434,0.0227550020226426,0,0
"riid_nodith","0.5","n = 750",1,0.672,0,0,0,0,1000,1000,-0.011,0.0186608474412934,0.590107809834124,0.013201814326642,0.872,0.0105648473723003,0.872,0.0105648473723003,4.08915035008234,0.0914819339379437,0,0
"riid_nodith","0.5","n = 750",2,0.667,0,0,0,0,1000,1000,-0.028,0.0198899877227617,0.628976638367127,0.0140713826476086,0.868,0.0107040179372047,0.867,0.0107382959542006,4.06110430191334,0.0908544914361619,0,0
"riid_nodith","0.5","n = 750",3,0.588,0,0,0,0,1000,1000,-0.009,0.0191385810677094,0.60521507357739,0.0135397920446089,0.89,0.00989444288477123,0.89,0.00989444288477123,4.12291925330934,0.0922374074005682,0,0
"riid_nodith","0.5","n = 750",4,0.161,0,0,0,0,1000,1000,-0.0572474561574672,0.00928860342843547,0.293731431159049,0.00657132095430257,0.893,0.00977501918156686,0.874,0.010493998284734,0.348391218386812,0.00779416252679,0,0
"riid_nodith","0.5","n = 750",5,0.141,0,0,0,0,1000,1000,-0.0460773283927451,0.00928044252358404,0.293473360688065,0.00656554743566013,0.898,0.00957057991973318,0.889,0.00993373041711924,0.342957587468691,0.00767260205037352,0,0
"riid_nodith","0.5","n = 750",6,0.239,0,0,0,0,1000,1000,0.00100000000000048,0.00900753524815763,0.284843274884281,0.0063724762908526,0.972,0.0052168956286282,0.97,0.00539444158370447,1.12168626550152,0.0250942176380584,0,0
"riid_nodith","0.5","n = 750",7,0.255,0,0,0,0,1000,1000,0.00383333333333391,0.00992193839570648,0.313759241343095,0.00701938049022589,0.985,0.00384382621875652,0.984,0.00396787096564392,1.15137413852363,0.0257583908295654,0,0
"riid_nodith","0.9","n = 100",1,NA,0.045,0,0,0.045,1000,955,-0.085,0.0546237929730146,1.72735600232227,0.0386441813489626,0.917277486910995,0.00891375188617084,0.913089005235602,0.00911574633013974,1.99628937855535,0.0457019058071901,0,0
"riid_nodith","0.9","n = 100",2,NA,0.034,0,0,0.034,1000,966,-0.0547757827723,0.056389571587163,1.78319482496551,0.0398934001467305,0.91304347826087,0.00906584408943804,0.912008281573499,0.00911447645623575,1.95328248998108,0.0444617346433502,0,0
"riid_nodith","0.9","n = 100",3,NA,0.016,0,0,0.016,1000,984,-0.05960313702947,0.090290106342297,2.85522386220473,0.0638766928036759,0.905487804878049,0.0093258339551226,0.902439024390244,0.00945909204978628,3.5958102956837,0.0810970422125121,0,0
"riid_nodith","0.9","n = 100",4,0.003,0,0,0,0,1000,1000,0.00819003572536955,0.0281153258536906,0.889084668554804,0.019890485296617,0.873,0.0105295299040366,0.868,0.0107040179372047,1.17784442303928,0.026350580554096,0,0
"riid_nodith","0.9","n = 100",5,0.004,0,0,0,0,1000,1000,-0.0450503238068881,0.0408085648870462,1.29048013085838,0.0288704517986329,0.892,0.00981509042240569,0.896,0.00965318600255895,1.69657908328516,0.0379556441632098,0,0
"riid_nodith","0.9","n = 100",6,NA,0.005,0,0,0.005,1000,995,-0.0561091161056334,0.0292121819417177,0.923770303590681,0.0206664677627261,0.926633165829146,0.0082659403982814,0.931658291457286,0.00799944215493349,1.42000585492843,0.0318479838998708,0,0
"riid_nodith","0.9","n = 100",7,NA,0.001,0,0,0.001,1000,999,-0.0757698036961366,0.0424253500515159,1.34160736692732,0.0300142636011005,0.897897897897898,0.00957961543488643,0.898898898898899,0.00953785296051173,2.09213612934577,0.0468284379095764,0,0
"riid_nodith","0.9","n = 250",1,NA,0.013,0,0,0.013,1000,987,-0.063,0.03665207189743,1.15904028160128,0.0259298967744556,0.945288753799392,0.00723872324548366,0.946301925025329,0.00717522697809051,1.74581455966091,0.0393137666709774,0,0
"riid_nodith","0.9","n = 250",2,NA,0.009,0,0,0.009,1000,991,-0.0197757827723,0.0377065084671172,1.19238449368515,0.0266758691026698,0.961654894046418,0.00609997095185808,0.961654894046418,0.00609997095185808,1.6657311595594,0.0374345239558562,0,0
"riid_nodith","0.9","n = 250",3,0.01,0,0,0,0,1000,1000,0.00839686297053007,0.0536680096077287,1.69713147848222,0.0379680022759224,0.968,0.00556560868189635,0.968,0.00556560868189635,2.03281719420891,0.045477918967883,0,0
"riid_nodith","0.9","n = 250",4,0.006,0,0,0,0,1000,1000,-0.0199519258894725,0.0171595054997471,0.542631209013868,0.0121396740559255,0.894,0.00973468027209934,0.891,0.00985489725973843,0.67375544821282,0.0150731682933824,0,0
"riid_nodith","0.9","n = 250",5,0.001,0,0,0,0,1000,1000,-0.0461675960651097,0.0253836471006509,0.802701401599861,0.0179579302070844,0.882,0.0102017645532525,0.882,0.0102017645532525,0.926395051050182,0.0207251882677545,0,0
"riid_nodith","0.9","n = 250",6,0.034,0,0,0,0,1000,1000,-0.0339424494389667,0.0179735521351271,0.568373623907841,0.0127155799769895,0.948,0.00702111102319284,0.95,0.00689202437604511,1.07507112435535,0.0240513498298947,0,0
"riid_nodith","0.9","n = 250",7,0.007,0,0,0,0,1000,1000,-0.0314364703628033,0.0276131654029421,0.873204960802581,0.0195352265628526,0.939,0.00756828910652864,0.938,0.00762600813007697,1.25943270384639,0.0281758628440359,0,0
"riid_nodith","0.9","n = 500",1,NA,0.01,0,0,0.01,1000,990,0.021,0.0267258914401985,0.845146894494249,0.0189075151928381,0.92020202020202,0.00861231571869763,0.921212121212121,0.00856232934322216,1.99518244273897,0.0448610537717015,0,0
"riid_nodith","0.9","n = 500",2,NA,0.005,0,0,0.005,1000,995,0.00322421722770004,0.0291910280071826,0.923101357444629,0.0206515021875083,0.939698492462312,0.00754652142742892,0.939698492462312,0.00754652142742892,2.0311516166386,0.045554800890707,0,0
"riid_nodith","0.9","n = 500",3,0.036,0,0,0,0,1000,1000,-0.0886031370294699,0.0388822302321745,1.22956408040729,0.0275076459279672,0.977,0.00474035863622153,0.976,0.00483983470792134,1.99552550795782,0.0446436342666644,0,0
"riid_nodith","0.9","n = 500",4,0.007,0,0,0,0,1000,1000,-0.00601414569368691,0.0127550287623998,0.403349425101421,0.00902368030079715,0.878,0.0103496859855746,0.877,0.0103860964755773,0.406858607315713,0.00910218726386285,0,0
"riid_nodith","0.9","n = 500",5,0.007,0,0,0,0,1000,1000,-0.0445418760954941,0.0179151536177729,0.56652690063968,0.0126742653268652,0.886,0.0100500746265886,0.89,0.00989444288477123,0.566146684770364,0.0126657591874325,0,0
"riid_nodith","0.9","n = 500",6,0.105,0,0,0,0,1000,1000,-0.000442449438967007,0.0128916629164173,0.407670176430075,0.00912034358137381,0.965,0.00581162627841812,0.965,0.00581162627841812,0.895688666845862,0.0200382290780059,0,0
"riid_nodith","0.9","n = 500",7,0.029,0,0,0,0,1000,1000,0.0112301963038633,0.018714759267398,0.591812651467218,0.013239954819483,0.971,0.00530650544143696,0.972,0.0052168956286282,0.988934327206116,0.0221243087304464,0,0
"riid_nodith","0.9","n = 750",1,NA,0.019,0,0,0.019,1000,981,0.018,0.023542094856453,0.744466406381262,0.0166551045515403,0.904179408766565,0.00939771403489496,0.904179408766565,0.00939771403489496,2.54219096754762,0.0574222407468406,0,0
"riid_nodith","0.9","n = 750",2,NA,0.011,0,0,0.011,1000,989,0.0352242172277,0.0249729383062476,0.789713649146099,0.0176673699169856,0.896865520728008,0.00967091259979787,0.897876643073812,0.00962881255607117,2.5371682338706,0.0570762977838043,0,0
"riid_nodith","0.9","n = 750",3,0.064,0,0,0,0,1000,1000,-0.0246031370294699,0.0320384528724853,1.01314483785018,0.0226659430910659,0.975,0.00493710441453288,0.976,0.00483983470792134,2.25520488314562,0.0504531471023806,0,0
"riid_nodith","0.9","n = 750",4,0.002,0,0,0,0,1000,1000,0.00284212438931106,0.0100457035721474,0.317673039868756,0.00710693947620538,0.881,0.0102390917565964,0.882,0.0102017645532525,0.306325102323752,0.00685306490962139,0,0
"riid_nodith","0.9","n = 750",5,0.003,0,0,0,0,1000,1000,-0.0391554578917655,0.0150038385135004,0.474463033480164,0.0106146245965142,0.88,0.0102761860629321,0.886,0.0100500746265886,0.469032647598235,0.0104931367176207,0,0
"riid_nodith","0.9","n = 750",6,0.19,0,0,0,0,1000,1000,-0.0169424494389671,0.0104094666474692,0.329176238335597,0.00736428751971702,0.93,0.00806845710157772,0.931,0.00801492358042171,0.900300239672296,0.02014139857889,0,0
"riid_nodith","0.9","n = 750",7,0.046,0,0,0,0,1000,1000,-0.0271031370294702,0.0155962849812488,0.493197835778228,0.0110337571300336,0.972,0.0052168956286282,0.972,0.0052168956286282,0.938966367378542,0.0210064321036141,0,0
"xy_dith","0.1","n = 100",1,0,0,0,0,0,1000,1000,0.132113468143623,0.0548175283413962,1.73348245259644,0.038781241488912,0.914,0.00886588969026797,0.913,0.00891240708226459,1.35706072695403,0.0303599841396115,NA,NA
"xy_dith","0.1","n = 100",2,0,0,0,0,0,1000,1000,-0.00585166952460337,0.056384065649592,1.78302071193172,0.0398895049128331,0.904,0.00931579304192617,0.905,0.00927227048785787,1.5085787098786,0.0337497245300661,NA,NA
"xy_dith","0.1","n = 100",3,0,0,0,0,0,1000,1000,-0.13456987011419,0.0857565714206267,2.71186090016082,0.0606693954680363,0.926,0.00827792244467173,0.925,0.00832916562447884,3.51110732201282,0.0785500313225067,NA,NA
"xy_dith","0.1","n = 100",4,0,0,0,0,0,1000,1000,0.00727156412298165,0.0267882608158664,0.847119187327783,0.0189516390687675,0.903,0.00935900635751467,0.903,0.00935900635751467,0.875840987509077,0.0195941994057116,NA,NA
"xy_dith","0.1","n = 100",5,0,0,0,0,0,1000,1000,0.0905483731338798,0.0429145664616835,1.35707774817593,0.0303603649361496,0.895,0.00969407035254026,0.894,0.00973468027209934,1.45451866024394,0.0325403002081503,NA,NA
"xy_dith","0.1","n = 100",6,0,0,0,0,0,1000,1000,0.0316494056116788,0.027034836894522,0.85491660757843,0.0191260819293098,0.904,0.00931579304192617,0.909,0.00909499862561837,0.827355553880969,0.0185094896600722,NA,NA
"xy_dith","0.1","n = 100",7,0,0,0,0,0,1000,1000,0.0729571443556161,0.0409796017578285,1.29588879161378,0.0289914536458524,0.924,0.00837997613361756,0.924,0.00837997613361756,1.55126329992516,0.0347046585658687,NA,NA
"xy_dith","0.1","n = 250",1,0,0,0,0,0,1000,1000,0.0161852306614166,0.0344303189128854,1.0887822833069,0.0243580940750393,0.906,0.00922843432007835,0.903,0.00935900635751467,0.709306182958109,0.015868504656436,NA,NA
"xy_dith","0.1","n = 250",2,0,0,0,0,0,1000,1000,0.00527087502596629,0.0360708103309829,1.14065917693838,0.0255186771179213,0.919,0.00862780389206894,0.919,0.00862780389206894,0.767168777858948,0.0171629990210392,NA,NA
"xy_dith","0.1","n = 250",3,0,0,0,0,0,1000,1000,-0.0434234329660924,0.0524688574236421,1.65921095685343,0.0371196493523212,0.914,0.00886588969026797,0.915,0.00881901355027874,1.27792810857017,0.0285896396065026,NA,NA
"xy_dith","0.1","n = 250",4,0,0,0,0,0,1000,1000,0.025156620893229,0.017183034213889,0.543375252284901,0.0121563196941486,0.899,0.00952885092757778,0.899,0.00952885092757778,0.448320342091878,0.0100297637423529,NA,NA
"xy_dith","0.1","n = 250",5,0,0,0,0,0,1000,1000,0.0354828288051385,0.0246627598651418,0.779904945596353,0.0174479308909452,0.911,0.00900438781928011,0.91,0.00904986187739901,0.774271452605006,0.0173218991265069,NA,NA
"xy_dith","0.1","n = 250",6,0,0,0,0,0,1000,1000,0.014708905892951,0.0178071979982973,0.563113044202107,0.0125978909795416,0.916,0.00877177291087725,0.912,0.00895857131466843,0.396646368644793,0.00887372040315356,NA,NA
"xy_dith","0.1","n = 250",7,0,0,0,0,0,1000,1000,0.0407704787978642,0.026628518336542,0.842067686590307,0.018838627558505,0.9,0.00948683298050514,0.903,0.00935900635751467,0.673734985832534,0.0150727105117013,NA,NA
"xy_dith","0.1","n = 500",1,0,0,0,0,0,1000,1000,-0.0265023357642348,0.0243271497683766,0.769292022481075,0.0172104999705339,0.909,0.00909499862561837,0.908,0.00913980306133562,0.414156688058079,0.00926545896658551,NA,NA
"xy_dith","0.1","n = 500",2,0,0,0,0,0,1000,1000,0.016308106618195,0.0252124460776277,0.797287549894819,0.017836812228622,0.912,0.00895857131466843,0.91,0.00904986187739901,0.456661643992926,0.0102163742516614,NA,NA
"xy_dith","0.1","n = 500",3,0,0,0,0,0,1000,1000,-0.00136390368463824,0.0392245420011527,1.24038892900582,0.0277498180174231,0.909,0.00909499862561837,0.909,0.00909499862561837,0.724671371329727,0.0162122526302732,NA,NA
"xy_dith","0.1","n = 500",4,0,0,0,0,0,1000,1000,0.0148384057562515,0.0121934522239454,0.385590815681128,0.0086263870259768,0.903,0.00935900635751467,0.902,0.00940191469861325,0.269199147609651,0.0060224879325557,NA,NA
"xy_dith","0.1","n = 500",5,0,0,0,0,0,1000,1000,0.0290624996039975,0.017627285022311,0.557423696354746,0.0124706096376091,0.887,0.0100115433375679,0.893,0.00977501918156686,0.428933886790073,0.00959605251352148,NA,NA
"xy_dith","0.1","n = 500",6,0,0,0,0,0,1000,1000,0.0121197955739915,0.0127035923464532,0.40172286281075,0.00898729106311158,0.902,0.00940191469861325,0.897,0.00961202372032029,0.242065256903013,0.00541545209757985,NA,NA
"xy_dith","0.1","n = 500",7,0,0,0,0,0,1000,1000,0.00293847196209757,0.0182861313444443,0.57825824641441,0.0129367174519492,0.912,0.00895857131466843,0.911,0.00900438781928011,0.390625788601699,0.00873902877809279,NA,NA
"xy_dith","0.1","n = 750",1,0,0,0,0,0,1000,1000,-0.0417730249555315,0.0197818728719305,0.625557746591966,0.0139948956503746,0.914,0.00886588969026797,0.914,0.00886588969026797,0.309762199189562,0.00692995918874958,NA,NA
"xy_dith","0.1","n = 750",2,0,0,0,0,0,1000,1000,0.0295836607496786,0.0204422389339503,0.646440355046554,0.0144620786208066,0.921,0.00852988862764339,0.928,0.00817410545564467,0.328559413469678,0.00735048799492476,NA,NA
"xy_dith","0.1","n = 750",3,0,0,0,0,0,1000,1000,0.00523205822580135,0.0309654001699144,0.979211931954944,0.0219068005823128,0.914,0.00886588969026797,0.916,0.00877177291087725,0.536283321559454,0.0119976599524973,NA,NA
"xy_dith","0.1","n = 750",4,0,0,0,0,0,1000,1000,-0.0146554713163818,0.00994439893349597,0.314469505911966,0.00703527043576594,0.891,0.00985489725973843,0.894,0.00973468027209934,0.206162561252825,0.00461224171144219,NA,NA
"xy_dith","0.1","n = 750",5,0,0,0,0,0,1000,1000,0.00966752327090594,0.0144187730964318,0.455961640498831,0.010200713865537,0.902,0.00940191469861325,0.906,0.00922843432007835,0.317343911943837,0.00709957626954709,NA,NA
"xy_dith","0.1","n = 750",6,0,0,0,0,0,1000,1000,-0.0030465404505766,0.0102382027816899,0.323760399368116,0.00724312508248073,0.891,0.00985489725973843,0.892,0.00981509042240569,0.185000930130282,0.00413881648257219,NA,NA
"xy_dith","0.1","n = 750",7,0,0,0,0,0,1000,1000,0.000521956461502242,0.0149175179322422,0.471733337022907,0.0105535561863081,0.918,0.00867617427210864,0.918,0.00867617427210864,0.29524526242697,0.00660518818837048,NA,NA
"xy_dith","0.5","n = 100",1,0,0,0,0,0,1000,1000,-0.0108973081733565,0.0371966419106014,1.17626109747178,0.0263151586026959,0.929,0.00812151463706124,0.928,0.00817410545564467,0.760022442572911,0.0170031221477121,NA,NA
"xy_dith","0.5","n = 100",2,0,0,0,0,0,1000,1000,-0.056264953510603,0.0420162913825128,1.32867179602045,0.0297248707097073,0.915,0.00881901355027874,0.914,0.00886588969026797,0.797711876475296,0.0178463052070845,NA,NA
"xy_dith","0.5","n = 100",3,0,0,0,0,0,1000,1000,-0.0316570573102218,0.043795654809122,1.38494020815332,0.0309837002270492,0.918,0.00867617427210864,0.918,0.00867617427210864,0.881339510669231,0.019717211642834,NA,NA
"xy_dith","0.5","n = 100",4,0,0,0,0,0,1000,1000,-0.00309142758437612,0.0206307245706899,0.652400794229794,0.0145954247824588,0.907,0.00918428004799505,0.906,0.00922843432007835,0.550820246923076,0.0123228781352302,NA,NA
"xy_dith","0.5","n = 100",5,0,0,0,0,0,1000,1000,0.0150841649914448,0.0223087563429752,0.705464818095301,0.0157825661468374,0.904,0.00931579304192617,0.904,0.00931579304192617,0.589340423669448,0.0131846464642716,NA,NA
"xy_dith","0.5","n = 100",6,0,0,0,0,0,1000,1000,0.011959298217825,0.0195602441597625,0.61854923133856,0.0138381020686952,0.928,0.00817410545564467,0.929,0.00812151463706124,0.455796132675472,0.0101970111462759,NA,NA
"xy_dith","0.5","n = 100",7,0,0,0,0,0,1000,1000,0.0268496543498484,0.0218930612893065,0.692319386278712,0.0154884782747671,0.915,0.00881901355027874,0.915,0.00881901355027874,0.496679128174709,0.0111116401457626,NA,NA
"xy_dith","0.5","n = 250",1,0,0,0,0,0,1000,1000,-0.0241233948140871,0.0247945427013116,0.784072284784485,0.0175411620552867,0.921,0.00852988862764339,0.916,0.00877177291087725,0.401735591109958,0.00898757581894778,NA,NA
"xy_dith","0.5","n = 250",2,0,0,0,0,0,1000,1000,0.0141569560854696,0.0260091603077542,0.822481866009492,0.0184004561558667,0.897,0.00961202372032029,0.9,0.00948683298050514,0.424888186169851,0.00950554263122663,NA,NA
"xy_dith","0.5","n = 250",3,0,0,0,0,0,1000,1000,0.0268866477629635,0.0279605425300608,0.88418999008999,0.0197809821936175,0.906,0.00922843432007835,0.906,0.00922843432007835,0.432527585082906,0.00967645025918304,NA,NA
"xy_dith","0.5","n = 250",4,0,0,0,0,0,1000,1000,0.0100493330744516,0.0129213424942385,0.408608727089148,0.00914134071330588,0.899,0.00952885092757778,0.9,0.00948683298050514,0.257985318128674,0.00577161361394587,NA,NA
"xy_dith","0.5","n = 250",5,0,0,0,0,0,1000,1000,-0.00857661524758685,0.0138707933739702,0.438633000153176,0.00981303980231661,0.898,0.00957057991973318,0.897,0.00961202372032029,0.283186375938354,0.00633540836550472,NA,NA
"xy_dith","0.5","n = 250",6,0,0,0,0,0,1000,1000,0.00118116419820646,0.0131618627747588,0.416214646188216,0.00931149933526613,0.902,0.00940191469861325,0.901,0.00944452222190196,0.240361305879622,0.00537733152934196,NA,NA
"xy_dith","0.5","n = 250",7,0,0,0,0,0,1000,1000,0.00559310363757023,0.0140057149581916,0.442899595269755,0.00990849150723788,0.916,0.00877177291087725,0.917,0.00872416185085994,0.244346581678245,0.00546648959547342,NA,NA
"xy_dith","0.5","n = 500",1,0,0,0,0,0,1000,1000,-0.0466286776380148,0.0186954736145546,0.591202785575734,0.0132263109799517,0.899,0.00952885092757778,0.899,0.00952885092757778,0.240020184188642,0.00536969999972641,NA,NA
"xy_dith","0.5","n = 500",2,0,0,0,0,0,1000,1000,0.016314484887058,0.0190468279987785,0.602313586776068,0.0134748803634145,0.899,0.00952885092757778,0.896,0.00965318600255895,0.25285984260222,0.0056569471494315,NA,NA
"xy_dith","0.5","n = 500",3,0,0,0,0,0,1000,1000,0.0235496524909977,0.0200374389657355,0.633639456083328,0.0141756985924282,0.908,0.00913980306133562,0.91,0.00904986187739901,0.28404684958247,0.00635465876872472,NA,NA
"xy_dith","0.5","n = 500",4,0,0,0,0,0,1000,1000,0.00400587137879307,0.0087435335380931,0.276494807784448,0.006185705482659,0.907,0.00918428004799505,0.907,0.00918428004799505,0.156155524194563,0.00349349085394337,NA,NA
"xy_dith","0.5","n = 500",5,0,0,0,0,0,1000,1000,-0.0135843104412613,0.00959841902859881,0.303528660670731,0.00679050328467213,0.89,0.00989444288477123,0.887,0.0100115433375679,0.16920030670433,0.00378532701295603,NA,NA
"xy_dith","0.5","n = 500",6,0,0,0,0,0,1000,1000,0.0114976696536961,0.00957430814306144,0.302766207523714,0.00677344578312422,0.893,0.00977501918156686,0.886,0.0100500746265886,0.137670563897499,0.00307994775281787,NA,NA
"xy_dith","0.5","n = 500",7,0,0,0,0,0,1000,1000,-0.0151004310046548,0.00995310070502971,0.314744680089216,0.00704142659627594,0.902,0.00940191469861325,0.905,0.00927227048785787,0.150584413709242,0.00336885470272706,NA,NA
"xy_dith","0.5","n = 750",1,0,0,0,0,0,1000,1000,-0.00373585583129901,0.0144282422854742,0.456261082548517,0.0102074129436981,0.903,0.00935900635751467,0.904,0.00931579304192617,0.172587125794532,0.00386109648429948,NA,NA
"xy_dith","0.5","n = 750",2,0,0,0,0,0,1000,1000,-0.0121489792817738,0.0154381984527189,0.488198700802789,0.0109219171397137,0.889,0.00993373041711924,0.889,0.00993373041711924,0.174137268180571,0.0038957760659273,NA,NA
"xy_dith","0.5","n = 750",3,0,0,0,0,0,1000,1000,-0.0290952987894416,0.0150899769091779,0.477186968723498,0.0106755641176,0.921,0.00852988862764339,0.919,0.00862780389206894,0.192884808370808,0.00431519356989548,NA,NA
"xy_dith","0.5","n = 750",4,0,0,0,0,0,1000,1000,-0.0120054481652087,0.0074995872049161,0.237157770785908,0.00530566246346739,0.88,0.0102761860629321,0.885,0.0100883596287999,0.116591492260454,0.00260836953390143,NA,NA
"xy_dith","0.5","n = 750",5,0,0,0,0,0,1000,1000,-0.00403024992120205,0.00767788807734378,0.242796139442574,0.00543180330564907,0.9,0.00948683298050514,0.902,0.00940191469861325,0.123081070602568,0.00275355352723793,NA,NA
"xy_dith","0.5","n = 750",6,0,0,0,0,0,1000,1000,-0.00314571846955532,0.0071750775540907,0.226895874592766,0.00507608467120056,0.899,0.00952885092757778,0.902,0.00940191469861325,0.107440510694283,0.00240364497759183,NA,NA
"xy_dith","0.5","n = 750",7,0,0,0,0,0,1000,1000,0.00814486772605906,0.0076235054964559,0.241076411236133,0.00539332977234657,0.91,0.00904986187739901,0.911,0.00900438781928011,0.112572953720218,0.0025184673180884,NA,NA
"xy_dith","0.9","n = 100",1,0,0,0,0,0,1000,1000,-0.0635700432131998,0.0537284877548307,1.69904396541732,0.0380107881821559,0.911,0.00900438781928011,0.907,0.00918428004799505,1.40481002808006,0.0314282252257105,NA,NA
"xy_dith","0.9","n = 100",2,0,0,0,0,0,1000,1000,-0.0560265476840615,0.0555370751162051,1.75623651951068,0.03929029248192,0.922,0.00848033018225116,0.923,0.00843036179532053,1.40026901576254,0.0313266342952537,NA,NA
"xy_dith","0.9","n = 100",3,0,0,0,0,0,1000,1000,-0.0372439523219549,0.0883637536545629,2.79430724150446,0.0625138741754705,0.906,0.00922843432007835,0.908,0.00913980306133562,3.06415251574944,0.0685508171681507,NA,NA
"xy_dith","0.9","n = 100",4,0,0,0,0,0,1000,1000,0.00986493654340864,0.028607804541255,0.904658212072743,0.0202388945643905,0.895,0.00969407035254026,0.894,0.00973468027209934,0.838182762719363,0.018751714552504,NA,NA
"xy_dith","0.9","n = 100",5,0,0,0,0,0,1000,1000,-0.0465454552084629,0.0410960681630475,1.29957178272762,0.0290738490387642,0.905,0.00927227048785787,0.909,0.00909499862561837,1.43150584443623,0.0320254605189213,NA,NA
